Crash ID,County,Community,Primary Road,Intersecting Road,Date,Time,Type,Level,Crash Rpt.,lat,long
04-145928,Hennepin,Minneapolis,Cedar Lake Road S,Oliver Av S,6/15/04,1120,Bicycle,Possible Injury (C),,44.974416,-93.307066
05-273157,Hennepin,Minneapolis,Cedar Lake Road S,Penn Av S,9/26/05,1630,Bicycle,Possible Injury (C),,44.9737282,-93.3083488
00-115255,Hennepin,Minneapolis,Central Av NE,Lowry Av NE,4/22/00,920,Bicycle,Possible Injury (C),,45.0131587,-93.2473329
01-183964,Hennepin,Minneapolis,Central Av NE,Lowry Av NE,7/3/01,1450,Bicycle,Possible Injury (C),,45.0131587,-93.2473329
02-279584,Hennepin,Minneapolis,Central Av NE,18 1/2 Av NE,9/30/02,1935,Bicycle,Possible Injury (C),,45.0069327,-93.2473774
03-067945,Hennepin,Minneapolis,Central Av NE,Lowry Av NE,3/24/03,1205,Bicycle,Non-Incap. Injury (B),,45.0131587,-93.2473329
03-275307,Hennepin,Minneapolis,Central Av NE,Lowry Av NE,10/10/03,1740,Bicycle,Non-Incap. Injury (B),,45.0131587,-93.2473329
03-302747,Hennepin,Minneapolis,Central Av NE,Lowry Av NE,11/10/03,1548,Bicycle,Possible Injury (C),,45.0131587,-93.2473329
05-136495,Hennepin,Minneapolis,Central Av NE,Lowry Av NE,5/28/05,1305,Bicycle,Possible Injury (C),,45.0131587,-93.2473329
05-144986,Hennepin,Minneapolis,Central Av NE,Lowry Av NE,6/4/05,2056,Bicycle,Non-Incap. Injury (B),,45.0131587,-93.2473329
05-323691,Hennepin,Minneapolis,Central Av NE,Lowry Av NE,11/15/05,1500,Bicycle,Non-Incap. Injury (B),,45.0131587,-93.2473329
06-269208,Hennepin,Minneapolis,Central Av NE,Lowry Av NE,9/17/06,1558,Bicycle,Possible Injury (C),,45.0131587,-93.2473329
07-219774,Hennepin,Minneapolis,Central Av NE,22nd Av NE,7/5/07,1845,Bicycle,Possible Injury (C),,45.009885,-93.2473672
07-287239,Hennepin,Minneapolis,Central Av NE,27th Av NE,8/28/07,1809,Bicycle,Non-Incap. Injury (B),,45.016776,-93.2472915
07-307073,Hennepin,Minneapolis,Central Av NE,14th Av NE,9/14/07,1340,Bicycle,Possible Injury (C),,45.0023044,-93.2472992
08-144867,Hennepin,Minneapolis,Central Av NE,13th Av NE,5/19/08,1735,Bicycle,Possible Injury (C),,45.000524,-93.2473968
08-164474,Hennepin,Minneapolis,Central Av NE,12th Av NE,6/4/08,1903,Bicycle,Possible Injury (C),,44.9999041,-93.2474106
08-223193,Hennepin,Minneapolis,Central Av NE,29th Av NE,7/22/08,1500,Bicycle,Non-Incap. Injury (B),,45.0203916,-93.2474384
08-226979,Hennepin,Minneapolis,Central Av NE,Lowry Av NE,7/25/08,1535,Bicycle,Non-Incap. Injury (B),,45.0131587,-93.2473329
08-296608,Hennepin,Minneapolis,Central Av NE,23rd Av NE,9/24/08,1555,Bicycle,Non-Incap. Injury (B),,45.0108687,-93.2473464
08-297648,Hennepin,Minneapolis,Central Av NE,8th St SE,9/25/08,1600,Bicycle,Possible Injury (C),,44.9916945,-93.2509232
09-135731,Hennepin,Minneapolis,Central Av NE,8th St SE,5/8/09,1425,Bicycle,Non-Incap. Injury (B),,44.9916945,-93.2509232
09-370496,Hennepin,Minneapolis,Central Av NE,7th St SE,12/5/09,901,Bicycle,Possible Injury (C),,44.9907128,-93.2517265
10-260123,Hennepin,Minneapolis,Central Av NE,22nd Av NE,8/26/10,853,Bicycle,Possible Injury (C),,45.009885,-93.2473672
12-085808,Hennepin,Minneapolis,Central Av NE,18th Av NE,3/23/12,907,Bicycle,Non-Incap. Injury (B),,45.0059288,-93.2473563
12-096869,Hennepin,Minneapolis,Central Av NE,Columbia Pkwy NE,4/1/12,842,Bicycle,Possible Injury (C),,45.0338713,-93.2472485
12-371469,Hennepin,Minneapolis,Central Av NE,24th Av NE,12/1/12,2150,Bicycle,Property Damage Only,,45.0121636,-93.2473446
13-113612,Hennepin,Minneapolis,Central Av NE,6th St NE,4/15/13,1530,Bicycle,Possible Injury (C),,44.9899494,-93.2523459
13-252911,Hennepin,Minneapolis,Central Av NE,Columbia Pkwy NE,8/4/13,1623,Bicycle,Possible Injury (C),,45.0338713,-93.2472485
14-193763,Hennepin,Minneapolis,Central Av NE,34th Av NE,6/8/14,1255,Bicycle,Property Damage Only,,45.0294193,-93.2472796
14-264147,Hennepin,Minneapolis,Central Av NE,12th Av NE,7/1/14,858,Bicycle,Possible Injury (C),,44.9999041,-93.2474106
01-288300,Hennepin,Minneapolis,Central Av SE,Hennepin Av E,10/2/01,1801,Bicycle,Possible Injury (C),,44.9891349,-93.2529997
07-173642,Hennepin,Minneapolis,Central Av SE,2nd St SE,5/30/07,1415,Bicycle,Incap. Injury (A),,44.9858024,-93.2556197
09-008383,Hennepin,Minneapolis,Central Av SE,University Av SE,1/9/09,1940,Bicycle,Possible Injury (C),,44.9867886,-93.2548518
00-255472,Hennepin,Minneapolis,Chicago Av S,Lake St E,8/19/00,1720,Bicycle,Possible Injury (C),,44.9483437,-93.2626981
02-040721,Hennepin,Minneapolis,Chicago Av S,Franklin Av E,2/13/02,1858,Bicycle,Possible Injury (C),,44.9627045,-93.2625548
02-215588,Hennepin,Minneapolis,Chicago Av S,Lake St E,8/3/02,1426,Bicycle,Possible Injury (C),,44.9483437,-93.2626981
04-068695,Hennepin,Minneapolis,Chicago Av S,Franklin Av E,3/26/04,815,Bicycle,Possible Injury (C),,44.9627045,-93.2625548
04-159727,Hennepin,Minneapolis,Chicago Av S,Franklin Av E,6/28/04,2009,Bicycle,Property Damage Only,,44.9627045,-93.2625548
04-176546,Hennepin,Minneapolis,Chicago Av S,Minnehaha Pkwy E,7/14/04,2043,Bicycle,Possible Injury (C),,44.9113764,-93.262654
04-279331,Hennepin,Minneapolis,Chicago Av S,Franklin Av E,10/22/04,1820,Bicycle,Possible Injury (C),,44.9627045,-93.2625548
05-090907,Hennepin,Minneapolis,Chicago Av S,Lake St E,4/13/05,1251,Bicycle,Non-Incap. Injury (B),,44.9483437,-93.2626981
06-011084,Hennepin,Minneapolis,Chicago Av S,Lake St E,1/13/06,2300,Bicycle,Possible Injury (C),,44.9483437,-93.2626981
06-058961,Hennepin,Minneapolis,Chicago Av S,Lake St E,3/7/06,2130,Bicycle,Non-Incap. Injury (B),,44.9483437,-93.2626981
06-177070,Hennepin,Minneapolis,Chicago Av S,Franklin Av E,6/29/06,1040,Bicycle,Property Damage Only,,44.9627045,-93.2625548
07-082325,Hennepin,Minneapolis,Chicago Av S,Franklin Av E,3/31/07,2040,Bicycle,Property Damage Only,,44.9627045,-93.2625548
07-241193,Hennepin,Minneapolis,Chicago Av S,Minnehaha Pkwy E,7/22/07,1340,Bicycle,Non-Incap. Injury (B),,44.9113764,-93.262654
07-281010,Hennepin,Minneapolis,Chicago Av S,17th St E,8/23/07,1415,Bicycle,Possible Injury (C),,44.9662898,-93.262569
07-366527,Hennepin,Minneapolis,Chicago Av S,48th St E,11/4/07,1530,Bicycle,Non-Incap. Injury (B),,44.9161032,-93.2626167
08-150996,Hennepin,Minneapolis,Chicago Av S,Washington Av S,5/24/08,1300,Bicycle,Incap. Injury (A),,44.9770769,-93.2573018
08-151542,Hennepin,Minneapolis,Chicago Av S,31st St E,5/24/08,2130,Bicycle,Property Damage Only,,44.9465446,-93.2626646
09-181328,Hennepin,Minneapolis,Chicago Av S,4th St S,6/15/09,855,Bicycle,Possible Injury (C),,44.9751916,-93.2589294
09-185713,Hennepin,Minneapolis,Chicago Av S,14th St E,6/18/09,2010,Bicycle,Non-Incap. Injury (B),,44.9688679,-93.2625516
10-157075,Hennepin,Minneapolis,Chicago Av S,3rd St S,6/2/10,1202,Bicycle,Non-Incap. Injury (B),,44.9761241,-93.2580998
10-172869,Hennepin,Minneapolis,Chicago Av S,24th St E,6/15/10,1752,Bicycle,Non-Incap. Injury (B),,44.9591158,-93.2625758
10-268463,Hennepin,Minneapolis,Chicago Av S,Franklin Av E,9/2/10,851,Bicycle,Possible Injury (C),,44.9627045,-93.2625548
10-337607,Hennepin,Minneapolis,Chicago Av S,22nd St E,11/5/10,1520,Bicycle,Non-Incap. Injury (B),,44.960911,-93.2625688
11-190806,Hennepin,Minneapolis,Chicago Av S,Minnehaha Pkwy E,7/2/11,1051,Bicycle,Non-Incap. Injury (B),,44.9113764,-93.262654
11-284878,Hennepin,Minneapolis,Chicago Av S,24th St E,9/20/11,2015,Bicycle,Possible Injury (C),,44.9591158,-93.2625758
11-307457,Hennepin,Minneapolis,Chicago Av S,27th St E,10/10/11,2243,Bicycle,Non-Incap. Injury (B),,44.9537312,-93.2626121
11-327413,Hennepin,Minneapolis,Chicago Av S,Lake St E,10/29/11,1033,Bicycle,Possible Injury (C),,44.9483437,-93.2626981
11-345619,Hennepin,Minneapolis,Chicago Av S,Franklin Av E,11/16/11,1000,Bicycle,Possible Injury (C),,44.9627045,-93.2625548
12-125254,Hennepin,Minneapolis,Chicago Av S,25th St E,4/26/12,1700,Bicycle,Possible Injury (C),,44.957323,-93.2625769
12-166446,Hennepin,Minneapolis,Chicago Av S,Franklin Av E,6/1/12,1711,Bicycle,Possible Injury (C),,44.9627045,-93.2625548
12-178236,Hennepin,Minneapolis,Chicago Av S,Lake St E,6/11/12,837,Bicycle,Possible Injury (C),,44.9483437,-93.2626981
12-183502,Hennepin,Minneapolis,Chicago Av S,18th St E,6/15/12,1535,Bicycle,Possible Injury (C),,44.9652337,-93.262555
12-187848,Hennepin,Minneapolis,Chicago Av S,42nd St E,6/19/12,1035,Bicycle,Property Damage Only,,44.9269276,-93.2624988
12-232660,Hennepin,Minneapolis,Chicago Av S,21st St E,7/26/12,1717,Bicycle,Property Damage Only,,44.9618072,-93.262564
12-237050,Hennepin,Minneapolis,Chicago Av S,45th St E,7/30/12,1126,Bicycle,Possible Injury (C),,44.9215281,-93.2625641
12-247044,Hennepin,Minneapolis,Chicago Av S,Minnehaha Pkwy E,8/7/12,1720,Bicycle,Possible Injury (C),,44.9113764,-93.262654
13-195002,Hennepin,Minneapolis,Chicago Av S,18th St E,6/20/13,1200,Bicycle,Property Damage Only,,44.9652337,-93.262555
13-208104,Hennepin,Minneapolis,Chicago Av S,40th St E,6/30/13,330,Bicycle,Possible Injury (C),,44.9305533,-93.2624953
13-217990,Hennepin,Minneapolis,Chicago Av S,22nd St E,7/8/13,1430,Bicycle,Possible Injury (C),,44.960911,-93.2625688
13-238658,Hennepin,Minneapolis,Chicago Av S,24th St E,7/24/13,1219,Bicycle,Property Damage Only,,44.9591158,-93.2625758
13-300559,Hennepin,Minneapolis,Chicago Av S,Franklin Av E,9/11/13,1430,Bicycle,Possible Injury (C),,44.9627045,-93.2625548
13-342733,Hennepin,Minneapolis,Chicago Av S,Franklin Av E,10/15/13,1515,Bicycle,Property Damage Only,,44.9627045,-93.2625548
13-343762,Hennepin,Minneapolis,Chicago Av S,7th St S,10/16/13,1052,Bicycle,Possible Injury (C),,44.9722576,-93.2613341
13-377981,Hennepin,Minneapolis,Chicago Av S,24th St E,11/13/13,1015,Bicycle,Possible Injury (C),,44.9591158,-93.2625758
14-187864,Hennepin,Minneapolis,Chicago Av S,35th St E,6/4/14,1149,Bicycle,Possible Injury (C),,44.9395693,-93.2625477
14-236126,Hennepin,Minneapolis,Chicago Av S,19th St E,7/9/14,1430,Bicycle,Possible Injury (C),,44.9639311,-93.2625573
14-434982,Hennepin,Minneapolis,Chicago Av S,6th St S,12/12/14,1811,Bicycle,Non-Incap. Injury (B),,44.9732432,-93.2605522
04-150258,Hennepin,Minneapolis,Church St SE,Washington Av SE,6/19/04,1105,Bicycle,Possible Injury (C),,44.9735922,-93.233856
00-092418,Hennepin,Minneapolis,Clifton Place S,Oak Grove St W,3/31/00,1830,Bicycle,Possible Injury (C),,44.9676091,-93.2855281
03-181960,Hennepin,Minneapolis,Clifton Place S,Groveland Av W,7/14/03,752,Bicycle,Possible Injury (C),,44.9665803,-93.2868372
03-134160,Hennepin,Minneapolis,Clinton Av S,Franklin Av E,5/30/03,2145,Bicycle,Possible Injury (C),,44.9626902,-93.2714959
03-169650,Hennepin,Minneapolis,Clinton Av S,Lake St E,7/2/03,1743,Bicycle,Possible Injury (C),,44.9483557,-93.271568
03-221478,Hennepin,Minneapolis,Clinton Av S,Franklin Av E,8/19/03,1618,Bicycle,Non-Incap. Injury (B),,44.9626902,-93.2714959
04-261656,Hennepin,Minneapolis,Clinton Av S,Franklin Av E,10/3/04,1545,Bicycle,Possible Injury (C),,44.9626902,-93.2714959
05-235792,Hennepin,Minneapolis,Clinton Av S,Diamond Lake Road E,8/24/05,900,Bicycle,Non-Incap. Injury (B),,44.903145,-93.271642
06-173562,Hennepin,Minneapolis,Clinton Av S,Franklin Av E,6/26/06,1220,Bicycle,Property Damage Only,,44.9626902,-93.2714959
06-247550,Hennepin,Minneapolis,Clinton Av S,Franklin Av E,8/29/06,1200,Bicycle,Possible Injury (C),,44.9626902,-93.2714959
11-237985,Hennepin,Minneapolis,Clinton Av S,Lake St E,8/11/11,1625,Bicycle,Possible Injury (C),,44.9483557,-93.271568
14-209143,Hennepin,Minneapolis,Clinton Av S,Lake St E,6/19/14,1725,Bicycle,Possible Injury (C),,44.9483557,-93.271568
00-327065,Hennepin,Minneapolis,Colfax Av N,Glenwood Av N,10/20/00,1618,Bicycle,Possible Injury (C),,44.979943,-93.291395
02-166358,Hennepin,Minneapolis,Colfax Av N,Dowling Av N,6/20/02,1256,Bicycle,Possible Injury (C),,45.0239563,-93.2918516
03-247504,Hennepin,Minneapolis,Colfax Av N,Lowry Av N,9/12/03,1904,Bicycle,Incap. Injury (A),,45.013142,-93.2918131
12-147003,Hennepin,Minneapolis,Colfax Av N,40th Av N,5/15/12,1949,Bicycle,Non-Incap. Injury (B),,45.0275808,-93.2919073
05-264391,Hennepin,Minneapolis,Colfax Av S,Lake St W,9/18/05,230,Bicycle,Incap. Injury (A),,44.9483551,-93.2919239
07-323356,Hennepin,Minneapolis,Colfax Av S,28th St W,9/28/07,1208,Bicycle,Possible Injury (C),,44.9519472,-93.2918896
12-396418,Hennepin,Minneapolis,Colfax Av S,26th St W,12/30/12,215,Bicycle,Possible Injury (C),,44.955552,-93.291878
13-243628,Hennepin,Minneapolis,Colfax Av S,27th St W,7/28/13,1230,Bicycle,Possible Injury (C),,44.9537436,-93.2918858
00-146633,Hennepin,Minneapolis,Columbia Av NE,Saint Anthony Pkwy NE,5/19/00,1625,Bicycle,Possible Injury (C),,45.0275921,-93.2728131
12-250598,Hennepin,Minneapolis,Columbia Pkwy NE,35th Av NE,8/10/12,1335,Bicycle,Non-Incap. Injury (B),,45.031496,-93.2545205
00-232882,Hennepin,Minneapolis,Columbus Av S,Franklin Av E,7/31/00,1630,Bicycle,Possible Injury (C),,44.9627034,-93.2638257
06-158376,Hennepin,Minneapolis,Columbus Av S,Franklin Av E,6/13/06,1800,Bicycle,Non-Incap. Injury (B),,44.9627034,-93.2638257
00-125500,Hennepin,Minneapolis,Como Av SE,Weeks Av SE,5/1/00,723,Bicycle,Possible Injury (C),,44.9879164,-93.2190001
07-312759,Hennepin,Minneapolis,Como Av SE,16th Av SE,9/19/07,1701,Bicycle,Possible Injury (C),,44.9878441,-93.2295026
09-314552,Hennepin,Minneapolis,Como Av SE,17th Av SE,10/5/09,857,Bicycle,Property Damage Only,,44.9878395,-93.2285875
10-201555,Hennepin,Minneapolis,Como Av SE,16th Av SE,7/8/10,1715,Bicycle,Possible Injury (C),,44.9878441,-93.2295026
10-219415,Hennepin,Minneapolis,Como Av SE,22nd Av SE,7/23/10,800,Bicycle,Possible Injury (C),,44.9878943,-93.2215637
11-260797,Hennepin,Minneapolis,Como Av SE,17th Av SE,8/30/11,1655,Bicycle,Possible Injury (C),,44.9878395,-93.2285875
12-297117,Hennepin,Minneapolis,Como Av SE,17th Av SE,9/19/12,755,Bicycle,Possible Injury (C),,44.9878395,-93.2285875
12-323512,Hennepin,Minneapolis,Como Av SE,16th Av SE,10/13/12,2156,Bicycle,Possible Injury (C),,44.9878441,-93.2295026
13-034791,Hennepin,Minneapolis,Como Av SE,Weeks Av SE,2/6/13,1805,Bicycle,Property Damage Only,,44.9879164,-93.2190001
14-170621,Hennepin,Minneapolis,Como Av SE,18th Av SE,5/23/14,810,Bicycle,Possible Injury (C),,44.9878302,-93.2269338
12-299725,Hennepin,Minneapolis,Dartmouth Av SE,East River Pkwy SE,9/21/12,1800,Bicycle,Possible Injury (C),,44.9678221,-93.2256377
02-219861,Hennepin,Minneapolis,Dean Pkwy S,Thomas Av S,8/7/02,1918,Bicycle,Possible Injury (C),,44.9543631,-93.3133351
03-095775,Hennepin,Minneapolis,Dean Pkwy S,Lake St W,4/23/03,1450,Bicycle,Non-Incap. Injury (B),,44.9493109,-93.315506
05-196230,Hennepin,Minneapolis,Dean Pkwy S,Lake St W,7/20/05,1352,Bicycle,Possible Injury (C),,44.9493109,-93.315506
09-188157,Hennepin,Minneapolis,Dean Pkwy S,29th St W,6/20/09,1547,Bicycle,Possible Injury (C),,44.9512057,-93.3167713
04-088310,Hennepin,Minneapolis,DeLaSalle Drive SE,1st Av NE,4/16/04,1530,Bicycle,Incap. Injury (A),,44.986536,-93.2613621
07-281242,Hennepin,Minneapolis,DeLaSalle Drive SE,1st Av NE,8/23/07,1827,Bicycle,Possible Injury (C),,44.986536,-93.2613621
05-134635,Hennepin,Minneapolis,Delaware St SE,Saint Mary's Av SE,5/26/05,1747,Bicycle,Incap. Injury (A),,44.9709055,-93.2182689
00-230902,Hennepin,Minneapolis,Diamond Lake Road E,Stevens Av S,7/29/00,1845,Bicycle,Possible Injury (C),,44.9036338,-93.2755173
13-252908,Hennepin,Minneapolis,Diamond Lake Road E,Stevens Av S,8/4/13,1615,Bicycle,Non-Incap. Injury (B),,44.9036338,-93.2755173
13-279785,Hennepin,Minneapolis,Diamond Lake Road E,1st Av S,8/25/13,2000,Bicycle,Property Damage Only,,44.9037976,-93.2768211
13-345308,Hennepin,Minneapolis,Diamond Lake Road W,Wentworth Av S,10/17/13,1455,Bicycle,Possible Injury (C),,44.9043278,-93.2806365
00-304036,Hennepin,Minneapolis,Douglas Av W,Hennepin Av S,9/29/00,2200,Bicycle,Possible Injury (C),,44.9663984,-93.2885858
03-143862,Hennepin,Minneapolis,Douglas Av W,Hennepin Av S,6/9/03,101,Bicycle,Non-Incap. Injury (B),,44.9663984,-93.2885858
08-215947,Hennepin,Minneapolis,Douglas Av W,Morgan Av S,7/16/08,1550,Bicycle,Incap. Injury (A),,44.9664329,-93.3045467
01-150865,Hennepin,Minneapolis,Dowling Av N,Fremont Av N,6/5/01,1835,Bicycle,Possible Injury (C),,45.0239852,-93.2956403
02-111543,Hennepin,Minneapolis,Dowling Av N,Girard Av N,4/29/02,1730,Bicycle,Possible Injury (C),,45.0239959,-93.2969069
02-135192,Hennepin,Minneapolis,Dowling Av N,Lyndale Av N,5/23/02,1530,Bicycle,Possible Injury (C),,45.02393,-93.2880674
02-170930,Hennepin,Minneapolis,Dowling Av N,Morgan Av N,6/24/02,1650,Bicycle,Possible Injury (C),,45.0240592,-93.3045233
02-190791,Hennepin,Minneapolis,Dowling Av N,Lyndale Av N,7/12/02,1539,Bicycle,Possible Injury (C),,45.02393,-93.2880674
05-153597,Hennepin,Minneapolis,Dowling Av N,Xerxes Av N,6/12/05,1142,Bicycle,Possible Injury (C),,45.0241229,-93.3185095
05-253372,Hennepin,Minneapolis,Dowling Av N,Fremont Av N,9/8/05,1810,Bicycle,Possible Injury (C),,45.0239852,-93.2956403
06-220073,Hennepin,Minneapolis,Dowling Av N,Humboldt Av N,8/5/06,1613,Bicycle,Non-Incap. Injury (B),,45.0240073,-93.2981354
10-290489,Hennepin,Minneapolis,Dowling Av N,Logan Av N,9/21/10,1645,Bicycle,Possible Injury (C),,45.024046,-93.3032571
11-250952,Hennepin,Minneapolis,Dowling Av N,Fremont Av N,8/22/11,1708,Bicycle,Possible Injury (C),,45.0239852,-93.2956403
11-254839,Hennepin,Minneapolis,Dowling Av N,Lyndale Av N,8/25/11,1807,Bicycle,Incap. Injury (A),,45.02393,-93.2880674
13-263082,Hennepin,Minneapolis,Dowling Av N,Lyndale Av N,8/12/13,1500,Bicycle,Possible Injury (C),,45.02393,-93.2880674
14-203348,Hennepin,Minneapolis,Dowling Av N,Girard Av N,6/15/14,1600,Bicycle,Possible Injury (C),,45.0239959,-93.2969069
01-126664,Hennepin,Minneapolis,Dunwoody Blvd W,Lyndale Av S,5/14/01,2055,Bicycle,Property Damage Only,,44.9718572,-93.2880132
07-013087,Hennepin,Minneapolis,Dunwoody Blvd W,Emerson Av S,4/25/07,1100,Bicycle,Non-Incap. Injury (B),,44.953749,-93.2944234
09-169833,Hennepin,Minneapolis,Dunwoody Blvd W,Lyndale Av S,6/5/09,1415,Bicycle,Non-Incap. Injury (B),,44.9718572,-93.2880132
10-361214,Hennepin,Minneapolis,Dunwoody Blvd W,Lyndale Av S,12/1/10,1810,Bicycle,Possible Injury (C),,44.9718572,-93.2880132
04-207988,Hennepin,Minneapolis,Dupont Av N,Lowry Av N,8/13/04,1630,Bicycle,Possible Injury (C),,45.013134,-93.2930611
07-236333,Hennepin,Minneapolis,Dupont Av N,26th Av N,7/18/07,2155,Bicycle,Non-Incap. Injury (B),,45.005943,-93.293045
11-218726,Hennepin,Minneapolis,Dupont Av N,26th Av N,7/26/11,1410,Bicycle,Possible Injury (C),,45.005943,-93.293045
04-210017,Hennepin,Minneapolis,Dupont Av S,Franklin Av W,8/15/04,1053,Bicycle,Possible Injury (C),,44.9627038,-93.2930724
08-249958,Hennepin,Minneapolis,Dupont Av S,34th St W,8/13/08,1345,Bicycle,Incap. Injury (A),,44.9413166,-93.2932266
11-297639,Hennepin,Minneapolis,Dupont Av S,25th St W,10/2/11,1239,Bicycle,Possible Injury (C),,44.9573271,-93.2931341
12-347488,Hennepin,Minneapolis,Dupont Av S,28th St W,11/6/12,1600,Bicycle,Possible Injury (C),,44.951948,-93.293167
00-240875,Hennepin,Minneapolis,East Lake Calhoun Pkwy S,Lake St W,8/1/00,1345,Bicycle,Possible Injury (C),,44.9485105,-93.3055159
07-140905,Hennepin,Minneapolis,East Lake Calhoun Pkwy S,Lake St W,5/3/07,1847,Bicycle,Possible Injury (C),,44.9485105,-93.3055159
09-244116,Hennepin,Minneapolis,East Lake Calhoun Pkwy S,Lake St W,8/5/09,2234,Bicycle,Non-Incap. Injury (B),,44.9485105,-93.3055159
00-187356,Hennepin,Minneapolis,East Lake Harriet Pkwy S,Minnehaha Pkwy W,6/23/00,1530,Bicycle,Possible Injury (C),,44.9168259,-93.3004848
05-181645,Hennepin,Minneapolis,East Lake Harriet Pkwy S,Minnehaha Pkwy W,7/6/05,1725,Bicycle,Non-Incap. Injury (B),,44.9168259,-93.3004848
08-251370,Hennepin,Minneapolis,East Lake Harriet Pkwy S,Minnehaha Pkwy W,8/14/08,1758,Bicycle,Non-Incap. Injury (B),,44.9168259,-93.3004848
12-179456,Hennepin,Minneapolis,East Lake of the Isles Pkwy S,East Lake Calhoun Pkwy S,6/12/12,855,Bicycle,Possible Injury (C),,44.9511041,-93.3051642
00-363061,Hennepin,Minneapolis,East Lyndale Av N,Olson Memorial Hwy N,11/26/00,1150,Bicycle,Possible Injury (C),,44.9828189,-93.287923
12-169570,Hennepin,Minneapolis,East River Pkwy SE,Oak St SE,6/4/12,953,Bicycle,Possible Injury (C),,44.9688727,-93.2271198
12-205309,Hennepin,Minneapolis,East River Pkwy SE,Harvard St SE,7/3/12,1545,Bicycle,Possible Injury (C),,44.9703496,-93.2303199
02-131128,Hennepin,Minneapolis,Elliot Av S,Franklin Av E,5/19/02,1556,Bicycle,Possible Injury (C),,44.9627075,-93.2610793
02-285490,Hennepin,Minneapolis,Elliot Av S,Franklin Av E,10/6/02,2015,Bicycle,Possible Injury (C),,44.9627075,-93.2610793
05-078714,Hennepin,Minneapolis,Elliot Av S,Franklin Av E,4/1/05,1305,Bicycle,Non-Incap. Injury (B),,44.9627075,-93.2610793
05-277339,Hennepin,Minneapolis,Elliot Av S,Franklin Av E,9/30/05,1718,Bicycle,Possible Injury (C),,44.9627075,-93.2610793
06-079476,Hennepin,Minneapolis,Elliot Av S,Franklin Av E,3/30/06,1845,Bicycle,Non-Incap. Injury (B),,44.9627075,-93.2610793
07-228162,Hennepin,Minneapolis,Elliot Av S,31st St E,7/12/07,1600,Bicycle,Property Damage Only,,44.9465483,-93.2613744
08-286715,Hennepin,Minneapolis,Elliot Av S,38th St E,9/15/08,2020,Bicycle,Possible Injury (C),,44.934151,-93.261238
11-300000,Hennepin,Minneapolis,Elliot Av S,38th St E,10/4/11,1710,Bicycle,Possible Injury (C),,44.934151,-93.261238
12-092357,Hennepin,Minneapolis,Elliot Av S,24th St E,3/28/12,1656,Bicycle,Possible Injury (C),,44.9591192,-93.2612998
13-175854,Hennepin,Minneapolis,Elliot Av S,Franklin Av E,6/5/13,1700,Bicycle,Property Damage Only,,44.9627075,-93.2610793
00-222158,Hennepin,Minneapolis,Emerson Av N,Plymouth Av N,7/21/00,1900,Bicycle,Possible Injury (C),,44.9919675,-93.294212
02-064719,Hennepin,Minneapolis,Emerson Av N,Lowry Av N,3/11/02,2150,Bicycle,Possible Injury (C),,45.0131281,-93.294332
03-116690,Hennepin,Minneapolis,Emerson Av N,Lowry Av N,5/14/03,1851,Bicycle,Property Damage Only,,45.0131281,-93.294332
